ObjectID,COMPNOS,INCIDENT_TYPE_DESCRIPTION,REPORTINGAREA,FROMDATE,Year,Month,DAY_WEEK,X,Y,STREETNAME,Location
22931,120625373,VAL,60,10/4/12 18:55,2012,10,Thursday,772986.0005,2961695.472,RUTHERFORD AV,"(42.37423134, -71.06767456)"
22932,120628116,DRUG CHARGES,465,10/4/12 19:00,2012,10,Thursday,766751.5911,2929095.955,BLUE HILL AV,"(42.28486136, -71.09132455)"
22933,120625550,DRUG CHARGES,26,10/4/12 19:00,2012,10,Thursday,780371.8752,2964795.312,CONDOR ST,"(42.38263134, -71.04027957)"
22934,120629350,AUTO THEFT,26,10/4/12 19:00,2012,10,Thursday,780373.844,2964179.434,BORDER ST,"(42.38094134, -71.04028457)"
22935,120625402,FRAUD,155,10/4/12 19:00,2012,10,Thursday,770139.6778,2949312.517,TREMONT ST,"(42.34029135, -71.07843456)"
22936,120626545,PersMiss,938,10/4/12 19:00,2012,10,Thursday,752434.4823,2951294.571,FIDELIS WY,"(42.34595165, -71.14389142)"
22937,120627912,LARCENY FROM MOTOR VEHICLE,639,10/4/12 19:00,2012,10,Thursday,760932.8212,2940668.676,ROBINWOOD AV,"(42.31669209, -71.11263375)"
22938,120656369,SIMPLE ASSAULT,520,10/4/12 19:00,2012,10,Thursday,759928.0805,2920757.288,METROPOLITAN AV,"(42.26206637, -71.11667952)"
22939,120626555,AUTO THEFT,430,10/4/12 19:00,2012,10,Thursday,767227.4812,2929171.126,LIVINGSTONE ST,"(42.28506136, -71.08956455)"
22940,120626581,LARCENY FROM MOTOR VEHICLE,714,10/4/12 19:00,2012,10,Thursday,747722.889,2919630.625,KERNA RD,"(42.25911637, -71.16178453)"
22941,120625382,DRUG CHARGES,0,10/4/12 19:05,2012,10,Thursday,768611.2444,2933128.173,HARVARD AV,"(42.29590136, -71.08437956)"
22942,120625668,Ballist,735,10/4/12 19:20,2012,10,Thursday,749075.4916,2929005.876,CENTRE ST,"(42.284828, -71.15664856)"
22943,120625422,TOWED,588,10/4/12 19:23,2012,10,Thursday,765766.5471,2946477.945,STATION ST,"(42.33257135, -71.09465955)"
22944,120626594,LARCENY FROM MOTOR VEHICLE,627,10/4/12 19:30,2012,10,Thursday,764713.7517,2950416.063,PETERBOROUGH ST,"(42.34339135, -71.09848455)"
22945,120632262,InvPer,807,10/4/12 19:30,2012,10,Thursday,754426.327,2956612.564,EVERETT AV,"(42.36052134, -71.13643953)"
22946,120625534,OTHER LARCENY,130,10/4/12 19:31,2012,10,Thursday,770232.2551,2952313.058,HUNTINGTON AV,"(42.34852367, -71.07803723)"
22947,120625475,ROBBERY,57,10/4/12 19:49,2012,10,Thursday,774982.2177,2963137.888,BUNKER HILL ST,"(42.37816134, -71.06025956)"
22948,120625481,Argue,143,10/4/12 19:55,2012,10,Thursday,769006.8448,2952355.38,BOYLSTON ST,"(42.34865634, -71.08256955)"
22949,120625750,VAL,424,10/4/12 20:00,2012,10,Thursday,767163.3595,2924779.528,W SELDEN ST,"(42.27301137, -71.08987956)"
22950,120631806,PropLost,456,10/4/12 20:00,2012,10,Thursday,769127.1034,2934692.249,GLENWAY ST,"(42.30018635, -71.08244455)"
22951,120637728,SIMPLE ASSAULT,938,10/4/12 20:00,2012,10,Thursday,752397.4732,2951584.079,JETTE CT,"(42.3467465, -71.14402385)"
22952,120625500,OTHER LARCENY,774,10/4/12 20:01,2012,10,Thursday,749898.3105,2948863.793,STRATHMORE RD,"(42.33931017, -71.15330953)"
22953,120625549,DRUG CHARGES,24,10/4/12 20:10,2012,10,Thursday,782287.0626,2963880.057,TRENTON ST,"(42.38009134, -71.03320957)"
22954,120625575,SIMPLE ASSAULT,332,10/4/12 20:15,2012,10,Thursday,773591.8648,2940638.174,COLUMBIA RD,"(42.3164411, -71.06582908)"
22955,120630249,DISORDERLY,256,10/4/12 20:15,2012,10,Thursday,780017.8828,2941154.74,MT VERNON ST,"(42.31776637, -71.04205955)"
22956,120625641,AGGRAVATED ASSAULT,169,10/4/12 20:15,2012,10,Thursday,771357.6081,2946716.26,ALBANY ST,"(42.33315053, -71.07397769)"
22957,120625516,InvPer,430,10/4/12 20:16,2012,10,Thursday,766920.8808,2929625.18,BLUE HILL AV,"(42.28631136, -71.09068955)"
22958,120625526,MVAcc,59,10/4/12 20:18,2012,10,Thursday,774067.5914,2961817.597,MAIN ST,"(42.37455134, -71.06366956)"
22959,120625778,PropLost,493,10/4/12 20:30,2012,10,Thursday,762163.0704,2920962.404,RIVER ST,"(42.26260137, -71.10841955)"
22960,120625556,AGGRAVATED ASSAULT,645,10/4/12 20:35,2012,10,Thursday,762336.886,2938484.636,GREEN ST,"(42.31068135, -71.10747955)"
22961,120625535,TOWED,128,10/4/12 20:41,2012,10,Thursday,771929.0526,2952357.111,BERKELEY ST,"(42.34862135, -71.07175956)"
22962,120625570,RESIDENTIAL BURGLARY,170,10/4/12 20:43,2012,10,Thursday,770627.2848,2948030.326,WASHINGTON ST,"(42.33676635, -71.07665456)"
22963,120625631,SIMPLE ASSAULT,332,10/4/12 21:00,2012,10,Thursday,773591.8648,2940638.174,COLUMBIA RD,"(42.3164411, -71.06582908)"
22964,120625650,MVAcc,608,10/4/12 21:15,2012,10,Thursday,761347.9313,2945330.741,S HUNTINGTON AV,"(42.32947983, -71.11102032)"
22965,120625655,MedAssist,214,10/4/12 21:37,2012,10,Thursday,778313.0775,2947965.891,F ST,"(42.33648135, -71.04822957)"
22966,120625673,TOWED,143,10/4/12 21:50,2012,10,Thursday,768048.7683,2951997.703,BOYLSTON ST,"(42.34768768, -71.08612014)"
22967,120626711,LARCENY FROM MOTOR VEHICLE,686,10/4/12 21:50,2012,10,Thursday,751739.1625,2929355.067,ANAWAN AV,"(42.28575636, -71.14679954)"
22968,120625674,RESIDENTIAL BURGLARY,402,10/4/12 21:50,2012,10,Thursday,772636.202,2928859.293,BURT ST,"(42.28413251, -71.06958228)"
22969,120625685,Service,564,10/4/12 21:56,2012,10,Thursday,758817.4029,2932200.626,WASHINGTON ST,"(42.29348136, -71.12059454)"
22970,120625709,VANDALISM,308,10/4/12 22:00,2012,10,Thursday,767396.7214,2941638.513,HAROLD ST,"(42.31927033, -71.08871696)"
22971,120627033,LARCENY FROM MOTOR VEHICLE,138,10/4/12 22:00,2012,10,Thursday,768584.2682,2952533.708,NEWBURY ST,"(42.34915135, -71.08412956)"
22973,120627643,PropLost,304,10/4/12 22:30,2012,10,Thursday,765206.582,2942240.663,WEAVER WY,"(42.32095135, -71.09680455)"
22974,120635415,SIMPLE ASSAULT,321,10/4/12 22:30,2012,10,Thursday,769152.8744,2938673.417,DEVON ST,"(42.31111054, -71.08227722)"
22975,120625766,Service,495,10/4/12 22:47,2012,10,Thursday,758923.5093,2920569.697,HILTON ST,"(42.26156393, -71.12039369)"
22976,120625751,SIMPLE ASSAULT,253,10/4/12 22:57,2012,10,Thursday,777131.4224,2934650.553,ASHLAND ST,"(42.2999606, -71.05285812)"
22977,120625753,DRUG CHARGES,326,10/4/12 22:57,2012,10,Thursday,770191.8168,2939311.102,LAWRENCE AV,"(42.31284636, -71.07842455)"
22978,120626605,VAL,501,10/4/12 23:00,2012,10,Thursday,759308.7448,2928281.607,HYDE PARK AV,"(42.28272129, -71.11884326)"
22979,120625791,SIMPLE ASSAULT,793,10/4/12 23:00,2012,10,Thursday,754678.2884,2951409.62,BRAINERD RD,"(42.34624135, -71.13558954)"
22980,120627137,VAL,680,10/4/12 23:00,2012,10,Thursday,755817.1002,2928392.019,WASHINGTON ST,"(42.28306636, -71.13174454)"
22981,120629301,LARCENY FROM MOTOR VEHICLE,132,10/4/12 23:00,2012,10,Thursday,770698.2394,2953885.207,CLARENDON ST,"(42.35283134, -71.07628455)"
22982,120626214,PropLost,172,10/4/12 23:00,2012,10,Thursday,771648.9274,2946756.281,MASSACHUSETTS AV,"(42.33325635, -71.07289955)"
22983,120626834,VANDALISM,751,10/4/12 23:00,2012,10,Thursday,746582.2003,2949922.394,LAKE ST,"(42.34225135, -71.16555953)"
22984,120626853,LARCENY FROM MOTOR VEHICLE,133,10/4/12 23:00,2012,10,Thursday,771379.7344,2953821.183,BERKELEY ST,"(42.35264634, -71.07376455)"
22985,120627648,LARCENY FROM MOTOR VEHICLE,621,10/4/12 23:00,2012,10,Thursday,766130.3925,2952396.148,COMMONWEALTH AV,"(42.34880635, -71.09320955)"
22986,120627666,AUTO THEFT,441,10/4/12 23:00,2012,10,Thursday,768956.2307,2932309.019,WALES ST,"(42.29364893, -71.08311923)"
22987,120626359,OTHER LARCENY,74,10/4/12 23:00,2012,10,Thursday,774313.9643,2956979.231,NEW CHARDON ST,"(42.36127135, -71.06284957)"
22988,120640567,PropLost,173,10/4/12 23:30,2012,10,Thursday,776370.9908,2953819.333,SUMMER ST,"(42.35257134, -71.05529956)"
22989,120626343,VAL,239,10/4/12 23:30,2012,10,Thursday,773945.0052,2941000.826,COLUMBIA RD,"(42.31743129, -71.06451655)"
22990,120625817,InvProp,429,10/4/12 23:34,2012,10,Thursday,767981.5434,2929078.194,MARDEN AV,"(42.28479636, -71.08677956)"
22991,120625820,VANDALISM,285,10/4/12 23:39,2012,10,Thursday,768328.0322,2947969.832,TREMONT ST,"(42.33663135, -71.08515955)"
22992,120625933,VIOLATION OF LIQUOR LAWS,256,10/4/12 23:45,2012,10,Thursday,780017.8828,2941154.74,MT VERNON ST,"(42.31776637, -71.04205955)"
22993,120625838,InvPer,793,10/4/12 23:56,2012,10,Thursday,754330.3184,2951865.492,SCOTTFIELD RD,"(42.34749635, -71.13686954)"
22994,120694157,PropLost,460,10/5/12 0:00,2012,10,Friday,770003.4383,2936161.74,WASHINGTON ST,"(42.3042069, -71.07917846)"
22995,120758154,FRAUD,495,10/5/12 0:00,2012,10,Friday,759212.182,2920735.859,ARLINGTON ST,"(42.26201636, -71.11932455)"
22996,120625938,DISORDERLY,171,10/5/12 0:00,2012,10,Friday,771243.2964,2947577.858,HARRISON AV,"(42.33551635, -71.07438456)"
22998,120625845,VIOLATION OF LIQUOR LAWS,616,10/5/12 0:01,2012,10,Friday,765194.0614,2948321.051,VANCOUVER ST,"(42.33763635, -71.09674455)"
22999,120625837,SIMPLE ASSAULT,122,10/5/12 0:03,2012,10,Friday,774279.327,2953188.994,STUART ST,"(42.35087135, -71.06304956)"
23000,120626210,OTHER LARCENY,172,10/5/12 0:05,2012,10,Friday,771648.9274,2946756.281,MASSACHUSETTS AV,"(42.33325635, -71.07289955)"
23001,120625824,RESIDENTIAL BURGLARY,300,10/5/12 0:13,2012,10,Friday,766593.6616,2943514.998,HAWTHORNE ST,"(42.32443007, -71.09165308)"
23002,120625764,PersLoc,359,10/5/12 0:16,2012,10,Friday,772899.4194,2933138.537,ALPHA RD,"(42.29587136, -71.06852957)"
23003,120625899,Arrest,22,10/5/12 0:28,2012,10,Friday,780701.9188,2962216.92,CENTRAL SQ,"(42.37555134, -71.03910957)"
23004,120625925,AGGRAVATED ASSAULT,114,10/5/12 0:48,2012,10,Friday,777195.8875,2953732.541,CONGRESS ST,"(42.35232135, -71.05224957)"
23005,120626103,Service,72,10/5/12 0:50,2012,10,Friday,775087.02,2957120.525,SUDBURY ST,"(42.36164815, -71.05998657)"
23006,120651592,SIMPLE ASSAULT,168,10/5/12 1:00,2012,10,Friday,771169.598,2948530.467,WASHINGTON ST,"(42.33813135, -71.07463956)"
23007,120633707,PropLost,72,10/5/12 1:00,2012,10,Friday,766843.6818,2953035.488,BEACON ST,"(42.35055135, -71.09055956)"
23008,120626764,Argue,348,10/5/12 1:00,2012,10,Friday,771863.6868,2936357.135,EVERTON ST,"(42.30471768, -71.07229815)"
23009,120635691,OTHER LARCENY,573,10/5/12 1:15,2012,10,Friday,761834.2811,2936680.776,MCBRIDE ST,"(42.30573779, -71.10936824)"
23010,120625972,MedAssist,648,10/5/12 1:18,2012,10,Friday,760606.8527,2937050.022,CHILD ST,"(42.30676636, -71.11389955)"
23011,120625973,OTHER LARCENY,0,10/5/12 1:20,2012,10,Friday,768328.0322,2947969.832,TREMONT ST,"(42.33663135, -71.08515955)"
23012,120625976,VAL,156,10/5/12 1:24,2012,10,Friday,769631.8361,2948949.228,TREMONT ST,"(42.33930135, -71.08031956)"
23013,120625988,Gather,799,10/5/12 1:29,2012,10,Friday,757053.5012,2954661.701,WADSWORTH ST,"(42.35513698, -71.12675071)"
23014,120625989,VAL,330,10/5/12 1:30,2012,10,Friday,768427.3627,2935889.611,BLUE HILL AV,"(42.30348136, -71.08500956)"
23015,120625987,ROBBERY,254,10/5/12 1:33,2012,10,Friday,776794.736,2938949.278,SAVIN HILL AV,"(42.31176135, -71.05401956)"
23016,120626158,OTHER,264,10/5/12 1:40,2012,10,Friday,770360.6823,2941533.107,BLUE HILL AV,"(42.31894135, -71.07775956)"
23017,120626919,VANDALISM,428,10/5/12 1:40,2012,10,Friday,767752.9815,2927659.484,NORFOLK ST,"(42.28090636, -71.08764956)"
23018,120626035,SIMPLE ASSAULT,115,10/5/12 2:01,2012,10,Friday,775620.2099,2953166.748,UTICA ST,"(42.35079135, -71.05808957)"
23019,120626043,HOMICIDE,903,10/5/12 2:02,2012,10,Friday,769284.6658,2947795.935,TROTTER CT,"(42.33614135, -71.08162456)"
23020,120626046,VAL,521,10/5/12 2:06,2012,10,Friday,758182.5548,2918508.325,RIVER ST,"(42.25591637, -71.12316455)"
23021,120626061,VANDALISM,285,10/5/12 2:14,2012,10,Friday,768033.3028,2947973.866,CUNARD ST,"(42.33664635, -71.08624955)"
23022,120626080,VAL,290,10/5/12 2:28,2012,10,Friday,765846.9695,2946055.592,TREMONT ST,"(42.33141135, -71.09436955)"
23023,120626096,VAL,323,10/5/12 2:44,2012,10,Friday,771611.6137,2939083.107,QUINCY ST,"(42.31220136, -71.07317956)"
23024,120626097,VAL,135,10/5/12 2:48,2012,10,Friday,768740.6036,2953733.438,BEACON ST,"(42.35244135, -71.08352956)"
23025,120626558,OTHER LARCENY,776,10/5/12 3:00,2012,10,Friday,751594.0699,2950051.557,EUSTON RD,"(42.34255036, -71.14701922)"
23026,120668114,OTHER LARCENY,397,10/5/12 3:00,2012,10,Friday,772459.06,2931009.911,TALBOT AV,"(42.29003639, -71.07019685)"
23027,120626126,SIMPLE ASSAULT,458,10/5/12 3:12,2012,10,Friday,768586.7961,2935092.299,GLENWAY ST,"(42.30129136, -71.08443455)"
23028,120626130,DRUG CHARGES,458,10/5/12 3:17,2012,10,Friday,768368.9836,2935656.095,BLUE HILL AV,"(42.30284136, -71.08522956)"
23029,120626138,OTHER LARCENY,370,10/5/12 3:25,2012,10,Friday,778415.0953,2933301.931,MORRISSEY BL,"(42.29624135, -71.04813957)"
23030,120647444,RESIDENTIAL BURGLARY,680,10/5/12 3:45,2012,10,Friday,755817.1002,2928392.019,WASHINGTON ST,"(42.28306636, -71.13174454)"
23031,120634041,DRUG CHARGES,167,10/5/12 4:00,2012,10,Friday,770977.0295,2947005.207,NORTHAMPTON ST,"(42.33394861, -71.07537988)"
23032,120627500,InvPer,680,10/5/12 4:00,2012,10,Friday,755961.5553,2929403.914,BIRCH ST,"(42.28584136, -71.13119455)"
23033,120626184,LARCENY FROM MOTOR VEHICLE,145,10/5/12 4:00,2012,10,Friday,769087.7662,2951011.039,HUNTINGTON AV,"(42.34496635, -71.08229456)"
23034,120626169,VANDALISM,348,10/5/12 4:00,2012,10,Friday,771863.6868,2936357.135,EVERTON ST,"(42.30471768, -71.07229815)"
23035,120626910,VAL,320,10/5/12 5:00,2012,10,Friday,768338.4254,2938046.571,MAPLE ST,"(42.30940136, -71.08529956)"
23036,120626195,InvProp,823,10/5/12 5:55,2012,10,Friday,775279.099,2939348.831,SAWYER AV,"(42.31287935, -71.05961538)"
23037,120626207,TOWED,234,10/5/12 6:08,2012,10,Friday,779649.0332,2946396.858,E 7TH ST,"(42.33215635, -71.04331957)"
23038,120626222,Service,914,10/5/12 6:30,2012,10,Friday,775982.2794,2944870.612,DORCHESTER AV,"(42.32802135, -71.05690957)"
23039,120627075,VAL,726,10/5/12 6:30,2012,10,Friday,746436.0139,2925864.005,SPRING ST,"(42.2762352, -71.16644825)"
23040,120628137,PersLoc,298,10/5/12 6:30,2012,10,Friday,768139.359,2943181.309,CIRCUIT ST,"(42.32349397, -71.08594334)"
23041,120628165,PersLoc,187,10/5/12 7:00,2012,10,Friday,775617.1042,2943327.198,DORSET ST,"(42.32379136, -71.05828955)"
23042,130115640,OTHER LARCENY,61,10/5/12 7:00,2012,10,Friday,775154.4841,2958816.635,CAUSEWAY ST,"(42.36630134, -71.05970456)"
23043,120627522,VAL,712,10/5/12 7:00,2012,10,Friday,750191.9448,2921905.416,WASHINGTON ST,"(42.26533136, -71.15262954)"
23044,120626270,DEATH INVESTIGATION,337,10/5/12 7:16,2012,10,Friday,772038.778,2937307.188,PURITAN AV,"(42.30732227, -71.07163326)"
23045,120631600,LARCENY FROM MOTOR VEHICLE,792,10/5/12 7:30,2012,10,Friday,754113.018,2951791.683,KELTON ST,"(42.34729635, -71.13767453)"
23046,120627273,VANDALISM,365,10/5/12 7:30,2012,10,Friday,774755.932,2931525.043,ST MARKS RD,"(42.29141787, -71.06169825)"
23047,120626290,Service,319,10/5/12 7:39,2012,10,Friday,768196.894,2937029.841,NAZING ST,"(42.30661328, -71.08584104)"
23048,120626903,VAL,125,10/5/12 7:39,2012,10,Friday,773157.6465,2953163.233,STUART ST,"(42.35081634, -71.06719956)"
23049,120626375,OTHER LARCENY,111,10/5/12 7:40,2012,10,Friday,774255.6857,2954822.79,TREMONT ST,"(42.35535484, -71.06310606)"
23050,120629742,OTHER LARCENY,80,10/5/12 7:45,2012,10,Friday,776039.7211,2959304.091,SNOW HILL ST,"(42.36762634, -71.05641956)"
23051,120629235,RESIDENTIAL BURGLARY,622,10/5/12 8:00,2012,10,Friday,765930.2847,2952694.026,BEACON ST,"(42.34962635, -71.09394455)"
23052,120626403,MVAcc,265,10/5/12 8:15,2012,10,Friday,769233.404,2942533.368,WARREN ST,"(42.32170135, -71.08190956)"
23053,120626404,MVAcc,199,10/5/12 8:17,2012,10,Friday,776122.3744,2949648.98,W 4TH ST,"(42.34113135, -71.05629957)"
23054,120626398,MedAssist,469,10/5/12 8:18,2012,10,Friday,765763.285,2925826.202,TENNIS RD,"(42.27590186, -71.09503423)"
23055,120626412,Service,329,10/5/12 8:20,2012,10,Friday,769786.5831,2938113.787,NORMANDY ST,"(42.30956635, -71.07994456)"
23056,120626475,VAL,606,10/5/12 8:30,2012,10,Friday,762350.3845,2944953.241,ESTEY ST,"(42.32843135, -71.10731955)"
23057,120626458,Service,444,10/5/12 8:30,2012,10,Friday,768177.1099,2933455.566,ABBOT ST,"(42.29680554, -71.08597831)"
23058,120630382,DRUG CHARGES,691,10/5/12 8:30,2012,10,Friday,751256.7891,2929857.799,CENTRE ST,"(42.28714136, -71.14857453)"
23059,120626455,VAL,94,10/5/12 8:38,2012,10,Friday,776769.0281,2956272.197,STATE ST,"(42.35929634, -71.05377956)"
23060,120626478,VAL,360,10/5/12 8:45,2012,10,Friday,774491.6166,2933401.74,CENTERVALE PARK,"(42.29657136, -71.06263957)"
23061,120627430,PropLost,355,10/5/12 8:45,2012,10,Friday,775401.2395,2933027.421,DIX ST,"(42.29553136, -71.05928456)"
23063,120640816,RESIDENTIAL BURGLARY,307,10/5/12 9:00,2012,10,Friday,765300.9257,2940306.014,WALNUT PARK,"(42.31564135, -71.09648954)"
23064,120636647,VAL,236,10/5/12 9:00,2012,10,Friday,775762.743,2941420.569,E COTTAGE ST,"(42.31855742, -71.05778756)"
23065,120745412,SexReg,72,10/5/12 9:00,2012,10,Friday,775087.02,2957120.525,SUDBURY ST,"(42.36164815, -71.05998657)"
23066,120626587,TOWED,242,10/5/12 9:00,2012,10,Friday,774892.0456,2940757.892,BAKERSFIELD ST,"(42.31675135, -71.06101956)"
23067,120635524,COMMERCIAL BURGLARY,602,10/5/12 9:00,2012,10,Friday,764112.391,2947560.948,HUNTINGTON AV,"(42.33556456, -71.10075838)"
23068,120647700,FRAUD,276,10/5/12 9:00,2012,10,Friday,769058.7207,2946451.916,WILLIAMS ST,"(42.33245635, -71.08248455)"
23069,120626526,Gather,205,10/5/12 9:05,2012,10,Friday,778219.201,2952675.627,SUMMER ST,"(42.34940635, -71.04848456)"
23070,120626539,OTHER LARCENY,367,10/5/12 9:11,2012,10,Friday,776442.8056,2930477.886,ADAMS ST,"(42.28852046, -71.0554839)"
23071,120626543,LARCENY FROM MOTOR VEHICLE,799,10/5/12 9:12,2012,10,Friday,755861.689,2954064.091,GARDNER ST,"(42.35351135, -71.13116954)"
23072,120626620,32GUN,285,10/5/12 9:30,2012,10,Friday,775999.0815,2936132.114,GREENWICH ST,"(42.3040423, -71.05701526)"
23073,120626559,TOWED,151,10/5/12 9:30,2012,10,Friday,772273.0459,2951416.795,BERKELEY ST,"(42.34603634, -71.07050456)"
23074,120626661,TOWED,157,10/5/12 9:30,2012,10,Friday,771138.249,2949124.327,W NEWTON ST,"(42.33976135, -71.07474456)"
23075,120626576,MedAssist,290,10/5/12 9:30,2012,10,Friday,766923.848,2945945.783,MALCOLM X BL,"(42.33109591, -71.09038894)"
23076,120629653,VAL,788,10/5/12 9:30,2012,10,Friday,751046.5684,2948726.792,SUTHERLAND RD,"(42.33892135, -71.14906453)"
23077,120626595,DRUG CHARGES,170,10/5/12 9:37,2012,10,Friday,771032.1683,2947352.683,MASSACHUSETTS AV,"(42.33490135, -71.07516956)"
23078,120626820,SIMPLE ASSAULT,418,10/5/12 9:50,2012,10,Friday,770863.6843,2928206.789,MILTON AV,"(42.28236636, -71.07614456)"
23079,120630087,AGGRAVATED ASSAULT,177,10/5/12 10:00,2012,10,Friday,773168.6514,2944599.247,MASSACHUSETTS AV,"(42.32731635, -71.06731956)"
23080,120630072,DRUG CHARGES,355,10/5/12 10:00,2012,10,Friday,775275.7115,2933759.268,GIBSON ST,"(42.29754136, -71.05973457)"
23081,120626649,DRUG CHARGES,0,10/5/12 10:03,2012,10,Friday,754246.0059,2953574.294,WEBLEY ST,"(42.35218635, -71.13715454)"
23082,120626678,MedAssist,644,10/5/12 10:12,2012,10,Friday,759283.5657,2937772.915,CENTRE ST,"(42.30876635, -71.11877954)"
23083,120626836,TOWED,622,10/5/12 10:20,2012,10,Friday,765253.8703,2952823.832,BAY STATE RD,"(42.34999135, -71.09644455)"
23084,120627131,FRAUD,108,10/5/12 10:30,2012,10,Friday,776057.0056,2954681.191,FEDERAL ST,"(42.35494078, -71.05644456)"
23085,120629420,AUTO THEFT,803,10/5/12 10:30,2012,10,Friday,754718.2756,2954387.158,CAMBRIDGE ST,"(42.35441135, -71.13539454)"
23086,120626742,OTHER LARCENY,102,10/5/12 10:45,2012,10,Friday,775102.6197,2955013.727,WASHINGTON ST,"(42.35586683, -71.05996907)"
23087,120626751,SIMPLE ASSAULT,0,10/5/12 11:00,2012,10,Friday,771991.9497,2932284.853,WASHINGTON ST,"(42.29354135, -71.07189956)"
23088,120626952,DRUG CHARGES,171,10/5/12 11:00,2012,10,Friday,771177.4087,2947506.466,HARRISON AV,"(42.33532135, -71.07462956)"
23089,120630783,PersLoc,715,10/5/12 11:00,2012,10,Friday,746903.2256,2921656.335,VOGEL ST,"(42.26468397, -71.16478299)"
23090,120626843,VAL,560,10/5/12 11:23,2012,10,Friday,756577.3359,2929362.854,POPLAR ST,"(42.28572137, -71.12891954)"
23091,120628439,RESIDENTIAL BURGLARY,20,10/5/12 11:28,2012,10,Friday,782688.2807,2962652.302,MORRIS ST,"(42.37671634, -71.03174958)"
23092,120626904,TOWED,223,10/5/12 11:30,2012,10,Friday,783495.2125,2948638.959,E 1ST ST,"(42.33825135, -71.02904957)"
23093,120626884,PropFound,201,10/5/12 11:30,2012,10,Friday,776551.5679,2949714.607,W BROADWAY,"(42.34130529, -71.0547108)"
23094,120626978,DISORDERLY,783,10/5/12 11:40,2012,10,Friday,752048.4758,2952718.757,WARREN ST,"(42.34986409, -71.14529739)"
23095,120626889,SIMPLE ASSAULT,784,10/5/12 11:40,2012,10,Friday,752048.4758,2952718.757,WARREN ST,"(42.34986409, -71.14529739)"
23096,120627093,OTHER LARCENY,309,10/5/12 11:45,2012,10,Friday,766804.8797,2942317.77,MARTIN LUTHER KING BLVD,"(42.32114205, -71.09089327)"
23097,120626895,InvPer,350,10/5/12 11:46,2012,10,Friday,775299.8826,2935104.116,ADAMS ST,"(42.30123136, -71.05961957)"
23098,120627040,COMMERCIAL BURGLARY,550,10/5/12 11:50,2012,10,Friday,755171.1815,2925991.346,BEECH ST,"(42.27648636, -71.13416954)"
23099,120633207,OTHER LARCENY,811,10/5/12 11:50,2012,10,Friday,754958.1462,2957626.671,WESTERN AV,"(42.36329784, -71.13445575)"
23100,120628580,SIMPLE ASSAULT,0,10/5/12 11:55,2012,10,Friday,772586.4767,2949038.664,HARRISON AV,"(42.33950635, -71.06938956)"
23101,120626925,MVAcc,116,10/5/12 11:55,2012,10,Friday,775031.9873,2952959.629,KNEELAND ST,"(42.35023135, -71.06026957)"
23102,120626949,OTHER LARCENY,551,10/5/12 11:58,2012,10,Friday,756026.5856,2925996.39,CORNELL ST,"(42.27649009, -71.1310087)"
23103,120626934,InvPer,680,10/5/12 11:59,2012,10,Friday,755817.1002,2928392.019,WASHINGTON ST,"(42.28306636, -71.13174454)"
23104,120629466,PhoneCalls,92,10/5/12 12:00,2012,10,Friday,775531.3609,2956095.092,COURT ST,"(42.35882804, -71.05836216)"
23105,120647024,PropLost,165,10/5/12 12:00,2012,10,Friday,774359.9099,2950124.569,ALBANY ST,"(42.34246135, -71.06280956)"
23106,120698096,FRAUD,336,10/5/12 12:00,2012,10,Friday,772231.7517,2936349.582,BLAKEVILLE ST,"(42.30469189, -71.07093767)"
23107,120651528,AGGRAVATED ASSAULT,468,10/5/12 12:03,2012,10,Friday,765901.4635,2928205.646,OUTLOOK RD,"(42.28242942, -71.09448186)"
23108,120627017,VANDALISM,332,10/5/12 12:30,2012,10,Friday,773521.9341,2940535.869,COLUMBIA RD,"(42.31616135, -71.06608957)"
23109,120627715,Runaway,533,10/5/12 12:30,2012,10,Friday,756085.3388,2916117.671,RIVER ST,"(42.24938136, -71.13094954)"
23110,120627022,MVAcc,179,10/5/12 12:36,2012,10,Friday,771241.5571,2945487.862,KEMBLE ST,"(42.32978135, -71.07442956)"
23111,120627054,FIRE,50,10/5/12 12:47,2012,10,Friday,771045.7843,2965380.378,MAFFA WY,"(42.38436951, -71.07478681)"
23112,120627110,OTHER LARCENY,103,10/5/12 12:50,2012,10,Friday,775365.6264,2955352.003,WASHINGTON ST,"(42.35679134, -71.05898956)"
23113,120627067,SearchWarr,0,10/5/12 12:55,2012,10,Friday,771569.3712,2932260.569,WHEATLAND AV,"(42.29348053, -71.07346187)"
23114,120633565,PropLost,283,10/5/12 13:00,2012,10,Friday,767225.4855,2949250.922,HUNTINGTON AV,"(42.34016135, -71.08921455)"
23115,120638747,SIMPLE ASSAULT,211,10/5/12 13:00,2012,10,Friday,778412.4579,2948600.523,W 3RD ST,"(42.33822135, -71.04784956)"
23116,120627066,FIRE,130,10/5/12 13:00,2012,10,Friday,770232.2551,2952313.058,HUNTINGTON AV,"(42.34852367, -71.07803723)"
23117,120627109,VAL,787,10/5/12 13:00,2012,10,Friday,751655.1493,2949644.013,SUTHERLAND RD,"(42.34143135, -71.14679954)"
23118,120627078,RESIDENTIAL BURGLARY,340,10/5/12 13:00,2012,10,Friday,774032.922,2936866.891,FOX ST,"(42.30608635, -71.06426956)"
23119,120627569,VAL,107,10/5/12 13:00,2012,10,Friday,775830.7219,2955314.325,DEVONSHIRE ST,"(42.35668135, -71.05726957)"
